stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id
3338,U03640,Yojana Vihar,28.65965,77.315183,3338
3339,U03633,Yamuna Sports Complex,28.659983,77.311733,3339
3340,DC0103,Ram Vihar,28.657733,77.310467,3340
3341,DC0105,Jagriti Enclave,28.652867,77.307967,3341
3342,U03576,Saini Enclave,28.6508,77.3056,3342
3343,DC3974,Hargovind Enclave,28.645917,77.30105,3343
3345,DC3713,GTB Nagar / Haqiqat Nagar,28.699167,77.20805,3345
3347,U01437,Loha Mandi,28.640217,77.1455,3347
3348,U01456IP,Inderpuri (Krishi Kunj),28.63765,77.146312,3348
3349,DC4142,Rohini Sec-15,28.737614,77.129994,3349
3350,DC5318,Haider Pur Village,28.722855,77.151477,3350
3351,DC4221,Shalimar Bagh Desu Colony,28.718493,77.158537,3351
3352,DC4215,Shalimar Bagh BH Block,28.71536,77.156967,3352
3353,DC4219,Shalimar Bagh BJ Block,28.712486,77.159043,3353
3354,DC4217,Shalimar Bagh BA Block,28.708633,77.161828,3354
3355,DC4213,Shalimar Bagh AE Block,28.708444,77.166393,3355
3356,DC4211,Shalimar Bagh A Block,28.704881,77.169817,3356
3358,CWG501,Lodhi Garden,28.590167,77.220617,3358
3359,DC5255,Ghoga Village,28.83063,77.04937,3359
3360,DC5257,Sannoth Crossing / Ghoga Crossing,28.81997,77.063474,3360
3361,DC5195,Mann School,28.793456,77.095712,3361
3362,DC5193,Naya Bans,28.783539,77.096774,3362
3363,DC5190,Khera Khurd School,28.776444,77.099846,3363
3364,DC4039,East Vinod Nagar Depot,28.620079,77.30087,3364
3365,DC4031,Mayur Vihar Phase 2 (T),28.620333,77.304833,3365
3366,DC4032,Radha Swami Satsang,28.620583,77.307117,3366
3367,DC4033,Kalyan Vas,28.619867,77.308767,3367
3368,DC4034,Lal Bahadur Shashtri Hospital,28.617317,77.3098,3368
3369,DC4441,Daulat Pur Village,28.546873,76.963232,3369
3370,DC4447,Kangan Heri - I,28.548397,76.98869,3370
3371,DC4449,Rishal Vihar,28.553603,76.992783,3371
3372,DC4993,Ghevra Crossing (Neelwal Road),28.684915,76.994521,3372
3373,DC4990,Digambar Jain Mandir,28.6819,76.99195,3373
3374,DC4991,Vaishno Mata Mandir,28.6767,76.98675,3374
3375,DC4992,Neelwal Village,28.669932,76.97995,3375
3376,U03541,Ashirwad Apartment,28.634483,77.301867,3376
3377,U03506,Mithla Apartment Chandar Vihar,28.6329,77.2992,3377
3378,U03521,Prince Apartment,28.63095,77.3008,3378
3379,U03540,Neethi Apartment,28.6314,77.302,3379
3380,U03562,Himalaya Apartment,28.6322,77.3043,3380
3381,U02630,J and K House,28.6012,77.2222,3381
3382,U02502PR,Prithvi Raj Road Crossing,28.59647,77.217669,3382
3383,DC4189,Lajpat Nagar Ring Road,28.564891,77.242826,3383
3384,U01784,Moti Bagh Gurudawara Nanakpura,28.5848,77.1722,3384
3385,U02813,ISBT Ring Road,28.669083,77.232383,3385
3386,U02702,Ambedkar Nagar Terminal,28.515949,77.225686,3386
3387,U99743Z,Sheikh Sarai Ph-II,28.5336,77.232,3387
3388,U02778,Krishi Vihar,28.5461,77.2297,3388
3389,U02734,Siri Fort Road,28.55355,77.228117,3389
3390,U99990,MCKR Hospital/Central School,28.564846,77.233447,3390
3391,U02581,Eastern Court,28.622185,77.219167,3391
3392,U02523SST,Shivaji Stadium Terminal,28.6323,77.2165,3392
3394,U03008,Raj Ghat,28.6415,77.2467,3394
3395,U02983,Shanti Vana,28.64915,77.245583,3395
3396,U02979,Vijay Ghat,28.6578,77.2448,3396
3397,U99972,Hanuman Mandir / Yamuna Bazar,28.66305,77.23665,3397
3398,U02745,Metcalfe House,28.6808,77.2276,3398
3399,U02864,Red Fort,28.6582,77.2368,3399
3400,DC4985,Palla Village,28.84187,77.185105,3400
3401,U03598,GTB Hospital Xing,28.6893,77.3077,3401
3402,U03622,GTB Hospital,28.6855,77.3104,3402
3403,U03644,Dilshad Garden School,28.6808,77.3136,3403
3405,U02717,Ambedkar Nagar Terminal,28.516193,77.226576,3405
3406,U02772,Pushp Vihar,28.5248,77.230117,3406
3407,U02809,Sheikh Sarai Phase 2,28.5325,77.2319,3407
3408,U02729,Vocational College,28.5322,77.2278,3408
3409,DC3715,PSRI,28.5314,77.224183,3409
3410,U02589,Khirki Village,28.52995,77.21805,3410
3411,U02525,Hauz Rani,28.5294,77.2159,3411
3412,U02468,HaujRani / MaxHospital,28.5283,77.212,3412
3413,U02389,Press Enclave,28.5279,77.2079,3413
3414,U02289,Saket A block(Malviya Nagar Metro Station),28.5278,77.2052,3414
3415,U02244,PNB Geetanjali,28.529313,77.2013,3415
3416,U02217,Geetanjali Enclave,28.5308,77.1997,3416
3417,U02303,Aurobindo College,28.5327,77.2046,3417
3418,U02403,Malviya Nagar,28.5356,77.2085,3418
3419,U02428,Begumpur (Malviya Nagar),28.536531,77.209733,3419
3420,U02424,Bhavishya Nidhi Enclave,28.5422,77.2097,3420
3421,U02386,PS Sabzi Mandi / Ice Factory,28.669404,77.207559,3421
3422,U02370,Gali Daak Khana,28.6731,77.2071,3422
3423,U02388,Malka Ganj Terminal,28.677583,77.2078,3423
3424,NS0313,Hansraj College,28.679067,77.208183,3424
3425,DC4611,Prashant Vihar F-Block,28.718567,77.1391,3425
3426,DC4612,Sai Apartment,28.720883,77.134467,3426
3427,DC4613,Anubhav Apartment,28.722,77.13285,3427
3428,DC4614,Vidya Marg Crossing,28.7246,77.129133,3428
3429,DC5348,Alok Kunj,28.727646,77.13009,3429
3430,DC5350,Rohini Sec 15,28.730511,77.132647,3430
3431,DC5352,Manav Chowk,28.732315,77.134271,3431
3432,DC5354,D2 Rohini Sec 15,28.735017,77.132717,3432
3433,DC4137,District Park Sec-16 Rohini,28.73776,77.125655,3433
3434,DC4138,Rohini Sec-16 Pocket-I,28.739224,77.12347,3434
3435,DC4619,Rohini Sec 16 (Maharaja Aggarsen Dharam Sthal),28.7422,77.120517,3435
3436,U02426,Khalsa College,28.6947,77.2097,3436
3437,U02393,Patel Chest,28.691304,77.208108,3437
3438,U02369,Shri Ram College,28.689065,77.206953,3438
3439,U02340,Maurice Nagar II,28.68655,77.20573333,3439
3440,U99843,Banglow Road / Police Station Roop Nagar,28.684606,77.203788,3440
3441,U02262,Kamla Nagar/ Roop Nagar,28.68405,77.202317,3441
3442,DC4889,H-3 Vikas Puri Terminal,28.647474,77.078444,3442
3443,U00707,Vikaspuri J-Block,28.643391,77.079392,3443
3444,U00662,Gurudwara Vikaspuri,28.6385,77.0743,3444
3445,U00645,Oxford School,28.6381,77.0721,3445
3446,U00629,Budhela Village,28.6352,77.0707,3446
3447,U00610,C Block Vikaspuri,28.633233,77.06885,3447
3448,U00612,Police Station Vikaspuri,28.63145,77.068767,3448
3449,DC3703,Vikas Puri Crossing,28.6295,77.06885,3449
3451,U02588,Mall Road,28.69436667,77.21976667,3451
3452,DC4651,Khajuri Circle,28.705744,77.256144,3452
3453,DC4652,Khajuri School,28.711383,77.257017,3453
3454,DC4653,Bihari Pur Gaon,28.713933,77.257383,3454
3455,DC4654,CRPF Camp,28.71675,77.257767,3455
3456,DC4655,Delhi Police Training School,28.721483,77.258417,3456
3457,DC4656,Titiksha Public School,28.725117,77.25895,3457
3458,DC4657,Sabhapur Crossing,28.729533,77.259633,3458
3459,DC4658,Shaheed Bhagat Singh Colony Karawal Nagar,28.732967,77.260083,3459
3460,DC5074,Singhu Border Crossing,28.85722,77.12403,3460
3461,DC5343,Mukherji Nagar Baandh,28.71581,77.21608,3461
3462,DC5341,Batra Cinema,28.71125,77.21502,3462
3463,U02490,Mukharji Nagar Xing,28.709,77.2138,3463
3464,U02472,Indra Vihar,28.70608,77.21208,3464
3465,DC5337,Bhairon Enclave,28.66919,77.09177,3465
3466,DC5336,Guru Harkishan Nagar,28.66928,77.08336,3466
3467,DC5333,Ambika Vihar,28.66511,77.0827,3467
3468,DC5331,Saiyyad Nangloi,28.66201,77.08216,3468
3469,U00692,M Block Vikaspuri,28.63843,77.07775,3469
3470,DC5329,C Block Vikas Puri,28.63427,77.06869,3470
3471,DC5327,Hastsal Village LIG Flats,28.63477,77.06174,3471
3472,DC5326,Vikas Nagar,28.64067,77.05573,3472
3473,DC5323,Hastsal JJ Colony,28.64664,77.05477,3473
3474,U01889,Natthupura Terminal,28.768822,77.180721,3474
3475,DC4114,Geeta Colony Block 5,28.653174,77.271397,3475
3476,DC4115,St. Lawrence School,28.65235,77.269317,3476
3477,DC4289,SDM Office Bank Enclave,28.643403,77.270221,3477
3478,DC4117,Bank Enclave,28.638617,77.269717,3478
3479,DC4118,Ramesh Park,28.635417,77.270017,3479
3480,DC4119,Lalita Park,28.63205,77.2709,3480
3481,U02147,Talkatora Stadium,28.626217,77.196417,3481
3482,DC4120,Kali Bari Marg Crossing,28.630717,77.197933,3482
3483,DC4121,Laxmi Narayan Temple,28.63365,77.200033,3483
3485,U03747,Shahdara Border,28.677783,77.323267,3485
3486,U03697,National Highway 24 Crossing,28.624694,77.319302,3486
3487,U03708,Gazi Pur DDA Flats,28.623,77.3198,3487
3488,U03718,Gazipur Dairy Farm,28.6203,77.3208,3488
3489,U03723,Kalyan Puri Xing,28.6144,77.3214,3489
3490,DC5390,Madi Pur JJ Colony,28.672248,77.118062,3490
3491,DC4876,New Anaj Mandi,28.620833,76.972567,3491
3493,U02799,Chirag Delhi,28.540967,77.232083,3493
3494,U02815,Central School (Andews Ganj),28.5617,77.231883,3494
3495,U02913,Sunder Nagar,28.6022,77.240417,3495
3496,U99712,Rajghat Gandhi Darshan,28.639,77.2513,3496
3497,DC0071,Udyog Bhawan,28.6106,77.2131,3497
3498,DC0072,Nirman Bhawan,28.610381,77.217327,3498
3499,U02625,Vigyan Bhawan,28.610217,77.22165,3499
3500,U02708,Akbar Road,28.610633,77.22595,3500
3501,U02675,Ravindra Nagar,28.598467,77.225,3501
3502,DC4006,Mandi House,28.6248,77.233,3502
3503,DC4002,Aaga Khan Hall,28.622306,77.235589,3503
3504,DC4004,Supreme Court,28.62059,77.23795,3504
3505,DC4134,Pragati Maidan (Bhairon Marg),28.612697,77.245017,3505
3506,DC5301,Jharoda Village (Burari),28.730804,77.210364,3506
3507,DC5309,Check Post (Burari),28.724654,77.214825,3507
3508,DC5310,Wazirabad Village (Burari),28.72373,77.216614,3508
3509,DC5307,Hardev Nagar / Jharoda Crossing (Burari),28.728681,77.202792,3509
3510,DC5305,STA Burari,28.729792,77.198736,3510
3511,DC4848,Sarita Vihar K Block,28.538717,77.292267,3511
3512,DC4849,Jasola Vihar,28.540783,77.297267,3512
3513,DC4850,Shaheen Bagh,28.543,77.30295,3513
3514,DC4851,Kalindi Kunj,28.5452,77.306033,3514
3515,DC4852,Kalindi Kunj Metro Station,28.543,77.309683,3515
3516,DC4853,Madanpur Khadar Crossing,28.53205,77.304783,3516
3517,DC4854,Madanpur Khadar JJ Colony,28.53255,77.315217,3517
3518,DC5164,Jaffar Pur Kalan,28.591592,76.919063,3518
3519,U02087,DDA Flats Lado Sarai,28.529983,77.192133,3519
3520,U02139,PTS,28.531317,77.197033,3520
3521,DC3763,Sukhdev Vihar,28.558983,77.273067,3521
3522,U04000A,Holy Family Hospital,28.5608,77.2727,3522
3523,U03425,Madanpur Khadar Crossing,28.529383,77.288333,3523
3524,U03504,Onida Factory,28.513183,77.297783,3524
3525,DC5280,Taj Pur More,28.583449,77.010944,3525
3526,DC5219,Jonti Border,28.757064,76.945655,3526
3527,DC4433,Dichau Kalan School,28.642517,76.986424,3527
3528,DC4435,Dichau Village,28.639764,76.984106,3528
3529,DC4438,Shiv Enclave Dichau,28.624102,76.984675,3529
3530,DC3625,Swaroop Nagar JJ Colony,28.7559,77.162867,3530
3531,U99986,Vikaspuri Xing,28.6276,77.0697,3531
3532,DC3695,PS Vikas Puri,28.631217,77.068583,3532
3533,DC4890,H-3 Vikas Puri Terminal,28.647253,77.078371,3533
3534,DC3771,Badli Telephone Exchange,28.74485,77.13265,3534
3535,U01604,Outer Ring Road Makbara Chowk,28.737233,77.160283,3535
3536,DC3774,Christian Kabristan,28.7307,77.1902,3536
3537,DC5121,Rohini Sec 18 B-7 Road,28.743164,77.131729,3537
3538,DC4976,B-2 Narela E Block,28.841813,77.113487,3538
3539,DC4977,Singhola Village,28.841932,77.121301,3539
3540,DC4360,West Enclave / Sansad Vihar (T),28.691722,77.101031,3540
3547,DC4296,Rajdhani Enclave / Mahindra Park,28.68344,77.136724,3547
3548,DC4294,Samrat Enclave,28.685237,77.140696,3548
3549,DC4291,Shakur Pur JJ Colony/ Britannia,28.684313,77.14563,3549
3550,DC5281,Goyla Dairy Crossing,28.59109,76.993714,3550
3551,DC4111,Sujan Singh Park,28.600817,77.228917,3551
3552,U99919A,Humayun Road,28.602867,77.22785,3552
3553,U99816,Upper Ridge Road,28.63215,77.190017,3553
3554,DC4170,Dwarka Sec 23 / Pochan Pur Village,28.565114,77.049687,3554
3555,DC4727,Radha Swami Satsang Sec-23 Dwarka,28.566795,77.049037,3555
3556,DC4725,Dwarka Sec-23 Crossing,28.566415,77.040455,3556
3557,DC4583,Dwarka Sec-23B Crossing,28.564247,77.039619,3557
3558,DC5406,Gujjar Chowk Bhalaswa,28.741334,77.166179,3558
3559,DC5408,Bhalaswa JJ Colony,28.75007,77.1713,3559
3560,DC3530,Kair Village,28.6232,76.920617,3560
3562,U01088,Tagore Garden Metro Station,28.644217,77.1133,3562
3563,DC4223,Mukundpur,28.72506,77.18286,3563
3564,U01822KP,Kewal Park,28.7137,77.1802,3564
3565,DC5140,Ramzan Pur Village,28.80719,77.18434,3565
3566,DC5137,Ramzan Pur Crossing,28.81039,77.17549,3566
3567,U02749,ISBT Maharana Pratap Bus (T),28.669,77.2286,3567
3568,U00224,Police Station Najafgarh,28.609583,76.98295,3568
3569,DC5497,Khera Village 2,28.596347,76.965226,3569
3570,DC5108,Shakti Sthal,28.64659,77.24625,3570
3571,U02835,GGS Indraprastha University Kashmere Gate,28.6648,77.2345,3571
3573,DC5110,IP College (GT Road),28.68194,77.2243,3573
3574,DC4895,Auchandi Sarvodaya School,28.82006,76.99796,3574
3575,DC4896,Auchandi Village,28.82149,76.99493,3575
3576,DC4897,Auchandi Border,28.8286,76.98803,3576
3577,DC4898,B R International School,28.82142,76.97867,3577
3578,DC4899,Mungesh Pur Village,28.81707,76.97345,3578
3579,DC4900,Jawahar Navodya School,28.80981,76.96862,3579
3580,DC4901,Katewra Crossing,28.80613,76.96605,3580
3582,U99930ASTL,Indian Oil Station,28.57733,77.1089,3582
3583,DC3643,Prehlad Pur,28.57951,77.1016,3583
3584,U00836,Palam Colony Flyover,28.58133,77.09573,3584
3585,DC3645,Dwarka Flyover Palam Village,28.58378,77.09151,3585
3586,U02756,Dayal Singh College,28.592467,77.228717,3586
3587,U02747,Bharti Nagar,28.5978,77.228467,3587
3588,U02742,Sujan Singh Park,28.599217,77.2284,3588
3590,U99894A,Tagore Garden (Gurudwara Road),28.647358,77.11605,3590
3591,DC0092,Tagore Garden Gurudwara / Holy Child School,28.650417,77.113733,3591
3592,DC0088,Raghubir Nagar F Block,28.652233,77.10695,3592
3593,DC5057,Shani Mandir / Palla Crossing,28.803885,77.142958,3593
3594,DC3976,Seelampur Market,28.673567,77.270033,3594
3595,DC3977,Zafrabad,28.676117,77.271317,3595
3596,DC3978,Madarsa / Welcome Seelam Pur,28.6783,77.272583,3596
3597,DC3979,Zafrabad School,28.68345,77.275017,3597
3598,DC4059,Babarpur Ext / Maujpur Crossing,28.690727,77.278602,3598
3599,DC4961,Maujpur Metro Station,28.69202,77.27931,3599
3600,DC4480,Bharthal Chowk (Bharthal Road),28.554056,77.050407,3600
3601,DC4477,Bharthal Village (Shyam Mandir),28.543055,77.043846,3601
3602,DC4576,Malik Pur Village,28.55245,76.9029,3602
3603,U01879,RK Puram Sec-1,28.5643,77.1798,3603
3604,DC5319,Sungar Pur,28.822067,77.185018,3604
3605,DC5321,Tiggi Pur Village,28.822018,77.188471,3605
3606,DC4506,Surehra Village,28.59870792,76.93644464,3606
3607,U00667,Sultanpuri Terminal,28.70305,77.075467,3607
3608,U00650,Sultan Puri AB Block,28.6935,77.073,3608
3609,DC4181,Dwarka Sec-21 Metro Station (Road Crossing),28.554112,77.057272,3609
3610,DC4482,Keshav Kunj / Pochan Pur Crossing,28.55692,77.05308,3610
3612,DC3698,CRPF Camp Keshopur,28.646361,77.084243,3612
3613,U03281,Welcome Colony,28.672683,77.279167,3613
3614,U02771,ISBT Kashmere Gate,28.66673333,77.2294,3614
3616,U02878,Delhi Gate (JLN Marg),28.64003333,77.23803333,3616
3619,DC0075,Chirag Dilli,28.542,77.2308,3619
3620,U00002,Dhansa Border,28.562483,76.842883,3620
3621,U00004,S.K.V.Dhansa,28.5577,76.8625,3621
3622,U00009,Dhansa Village,28.557833,76.867383,3622
3623,U00011,AIR Force Camp,28.5633,76.8717,3623
3624,DC5167,Zakhira (Rohtak Road),28.669369,77.163949,3624
3625,DC5339,Bhairon Enclave,28.67225,77.0936,3625
3626,U03429,Shahdara Railway Bridge,28.6749,77.2898,3626
3627,DC4974,B-4 Pocket 6 Narela,28.833422,77.10867,3627
3628,DC4975,B-4 Police Colony Narela,28.837912,77.110297,3628
3629,DC5403,Bhalaswa Village Crossing,28.73698,77.16704,3629
3630,DC5402,C-D Block Jahangir Puri,28.732218,77.170887,3630
3631,U01681,Jahangirpuri B Block,28.7293,77.1662,3631
3632,U01657,Jahangirpuri A-Block,28.7285,77.1648,3632
3633,U00403,Karala Village,28.7314,77.0328,3633
3634,U03722,Kalyanpuri Crossing,28.6146,77.3213,3634
3635,DC3681,Gazi Pur Dairy Farm,28.620867,77.32055,3635
3636,DC3680,Gazi Pur DDA Flats,28.6229,77.319767,3636
3637,DC5256,Sannoth Crossing / Ghoga Crossing,28.819892,77.063398,3637
3638,DC5254,Ghoga Village,28.83062,77.04927,3638
3639,DC4615,ESI Hospital,28.726417,77.126433,3639
3640,DC4616,Rohini Depot-II,28.729867,77.121483,3640
3641,DC4617,Rohini Sec-11 (Aggarwal Sabha),28.733817,77.115767,3641
3642,DC4618,Rohini Sec 17A,28.738683,77.117333,3642
3643,DC0038,Sec-24 Rohini Main Road,28.7271,77.0986,3643
3644,DC0024,Prembari Pul,28.697411,77.15723,3644
3645,U02255,Guru Govind Singh Crossing (Faiz Road),28.653054,77.202311,3645
3646,DC4359,West Enclave / Sansad Vihar (T),28.691467,77.10095,3646
3647,U01202,Fire Station Rohini Sec 8,28.706675,77.126926,3647
3648,DC5493,Rohini Sec 35,28.757266,77.066803,3648
3649,DC5458,Rajeev Ratan Aawas Bawana,28.784571,77.063246,3649
3650,DC5457,Pragati Power Station Bawana,28.794494,77.073595,3650
3651,DC5456,Holambi Crossing,28.800643,77.084064,3651
3652,U00646A,Nangloi JJ Colony Lokesh Cinema,28.682305,77.059387,3652
3653,U03688,ISBT Anand Vihar,28.6457,77.3172,3653
3654,U01763,E Block Jahangir Puri Terminal,28.73308333,77.17265,3654
3655,DC4310,Kapil Vihar,28.699534,77.134953,3655
3656,DC4308,DTC Apartments,28.697529,77.134098,3656
3657,DC4306,Harsh Vihar,28.694734,77.134755,3657
3658,DC4303,Lok Vihar,28.692699,77.135213,3658
3659,DC4302,Chander Lok,28.689203,77.135521,3659
3660,DC4299,Road No-44 Crossing,28.686426,77.136168,3660
3661,DC4298,Mahindra Park Road No-44,28.684076,77.136129,3661
3662,U01250,Maya Puri Crossing Ring Road,28.638517,77.129833,3662
3663,U01052,Maya Enclave BSES Office,28.620483,77.110683,3663
3664,U01936,Anand Parvat Terminal,28.657883,77.183367,3664
3665,U01550,Jai Mata Market Tri Nagar Terminal,28.681367,77.155417,3665
3666,DC3926,A-1 Keshav Puram,28.683217,77.15435,3666
3667,DC3927,C-2 Keshav Puram,28.6868,77.153933,3667
3668,U01539,C-4 Keshav Puram,28.6904,77.154983,3668
3669,U01590,C-8 Keshav Puram,28.689217,77.159333,3669
3670,U01014MPS,Mangol Pur School (Outer Ring Road),28.69465,77.10618,3670
3671,U00525,Rajapuri,28.6038,77.055083,3671
3672,DC5322,Tiggi Pur Village,28.821909,77.188343,3672
3673,DC5320,Sungar Pur,28.82197,77.185064,3673
3674,U00057,Ghumman Heera Village,28.5326,76.9194,3674
3675,U00080,Kharkhari Rodh,28.5619,76.9416,3675
3676,U00107,Kharkhari Jhatmal,28.5822,76.9579,3676
3677,U00111,Kharkhari Nahar,28.587,76.9591,3677
3678,U00180,Ghuman Hera Xing,28.6109,76.9748,3678
3679,U01686,JJ Colony Wazir Pur,28.678733,77.166367,3679
3680,U01492,Wazirpur DTC Depot / Netaji Subhash Palace,28.69382,77.151015,3680
3682,DC4761,Jharoda Nala Crossing,28.662386,76.953579,3682
3683,DC4763,Baba Haridass Gitanjali Enclave,28.666525,76.954305,3683
3684,DC4765,Fire Station Tikri Village,28.670981,76.960052,3684
3685,DC4767,Tikri Kalan Village,28.68246,76.964704,3685
3686,DC4769,Tikri Border,28.687166,76.964812,3686
3687,U01189,Mahipal Pur Crossing,28.546701,77.125039,3687
3688,U01223,Mahipal Pur Village,28.544978,77.128173,3688
3689,DC3790,E-2 Vasant Kunj,28.539183,77.13255,3689
3690,U01340,Rang Puri Pahari,28.537892,77.137612,3690
3691,U01367,Vasant Kunj Sec-C-8,28.536733,77.140133,3691
3692,U01398,ISIC Hospital (Verma farm),28.533983,77.142667,3692
3693,U01455,Kathuria Public School (Sai Darbar Mandir),28.530983,77.1466,3693
3694,U01517,Masood Pur Village,28.52535,77.154683,3694
3695,U01567,Vasant Kunj sec-B1,28.522483,77.1575,3695
3696,U01605,Vasant Kunj Sec-D/3-4,28.5168,77.161517,3696
3697,DC3791,Kishan Garh,28.5145,77.16435,3697
3698,U01677,Vasant Kunj Sec-A ILBS,28.5117,77.166767,3698
3699,U01745,Vasant Kunj Sec-A Pkt-BC,28.51035,77.170483,3699
3700,DC4508,Andheria More / Chhatarpur Metro Station,28.508617,77.177233,3700
3701,U01858,Andheria Bagh More,28.509433,77.17875,3701
3702,U99991,Qutub Minar Metro Sation,28.51415,77.186167,3702
3703,U02045,Ahinsa Sthal,28.520483,77.189433,3703
3704,DC5061,Lado Sarai Crossing (Aurobindo Marg),28.523989,77.189928,3704
3705,U01994,Qutub Minar,28.52647,77.1865,3705
3706,U01921,Mehrauli Terminal,28.52207278,77.18309669,3706
3707,DC4754,Kangan Heri - II,28.545303,76.987857,3707
3708,DC4756,Badu sarai Village,28.529628,76.98658,3708
3709,DC4758,Nanak Heri School,28.52389,76.98659,3709
3710,DC4760,Nanak Heri Village,28.520825,76.986148,3710
3711,U03695,Jhilmil Xing,28.6763,77.3175,3711
3712,DC0010,Rithala Crossing (Rohini Sec 6 Crossing),28.711648,77.107233,3712
3713,DC0002,B-5 Rohini Som Bazar,28.71363,77.104841,3713
3714,DC0001,Rithala School,28.71506667,77.10386667,3714
3715,U00983,Rithala Village,28.717113,77.101457,3715
3716,DC5444,Paprawat Village,28.585756,76.980964,3716
3718,DC4434,Dichau Kalan School,28.642699,76.986388,3718
3719,DC4711,Neelwal Crossing,28.648933,76.990417,3719
3720,DC5177,Neelwal Village 2,28.664227,76.981124,3720
3721,DC4987,Neelwal Village,28.670052,76.979882,3721
3722,DC4988,Vaishno Mata Mandir,28.677033,76.986967,3722
3723,DC4989,Digambar Jain Mandir,28.682567,76.992433,3723
3724,U01357,Punjabi Bagh East,28.6711,77.1393,3724
3725,DC0087,Raghubir Nagar F Block,28.65235,77.106567,3725
3726,DC0091,Holy Child School,28.6506,77.1139,3726
3727,DC5247,Raja Garden (Ring Road),28.650873,77.124388,3727
3728,U02220,Faiz Road,28.6495,77.1998,3728
3729,U99803,Kirodi Mal College,28.683783,77.207633,3729
3730,U02358,Ramjas College / Mourice Nagar 2,28.68675,77.20673333,3730
3731,U01645,CPWD Colony Vasant Vihar,28.554992,77.164466,3731
3732,U01630PC,Indian AirLine Colony/Priya Cinema,28.558583,77.158,3732
3733,U01607,Modern School Vasant Vihar F Block,28.55995,77.157267,3733
3734,U99874,Vasant Vihar F Block Poorvi Marg,28.560383,77.16135,3734
3735,U99975,Vasant Lok,28.560433,77.164383,3735
3736,U02769,Pragati Vihar,28.5879,77.2293,3736
3737,U01723,Inderlok Metro Station,28.6715,77.167733,3737
3738,U00879,P.Vihar Power Houe,28.6681,77.0929,3738
3739,DC5382,B Block Prashant Vihar,28.710615,77.132869,3739
3740,DC5385,Raja Pur (Prashant Vihar),28.714685,77.127339,3740
3741,U02137,IIT Gate,28.546167,77.195583,3741
3742,U02069,Jia Sarai,28.5483,77.189083,3742
3743,U01931,IIT Hostel,28.5497,77.18555,3743
3744,DC3640,Palam More,28.568033,77.130033,3744
3745,DC3641,Palam Airport Bypass,28.569417,77.123317,3745
3746,DC3642,IOL,28.57515,77.11695,3746
3747,DC3860,Kirari Railway Xing,28.686583,77.0625,3747
3748,U00560,Kirari Gaon,28.693676,77.060986,3748
3749,U99630,Kirari Lal Mandir,28.697668,77.055991,3749
3750,U00519,Kirari Nahar,28.698707,77.053597,3750
3751,U99659,Inder Enclave,28.700788,77.050516,3751
3752,U99632,Agar Nagar,28.703277,77.043984,3752
3753,U00445,Harijan Basti,28.707367,77.040317,3753
3754,U00433,Mubarakpur Dabas,28.711117,77.037917,3754
3755,DC3861,Mubarakpur School,28.71205,77.033933,3755
3757,DC3998,Rohini Sec 22 Terminal,28.718025,77.0638,3757
3758,DC5175,Aggarsain Hospital (Rohini Sec 22),28.71915,77.064782,3758
3759,DC3807,Satyawati College,28.69505,77.17952,3759
3760,DC4168,CGHS Dispensary,28.644633,77.209433,3760
3761,U02409,Chitra Gupta Road,28.641,77.2086,3761
3762,U02824,Jaipur House,28.6095,77.2332,3762
3763,U02845,Bapa Nagar,28.60635,77.234917,3763
3764,U02873,Golf Club,28.601733,77.237817,3764
3765,U01005,Rithala School,28.71508333,77.1039,3765
3766,DC0047,B-5 Rohini Som Bazar,28.7138,77.105,3766
3767,DC0048,Rithala Crossing,28.7116,77.1074,3767
3768,DC3980,Mauj Pur,28.6891,77.27765,3768
3769,DC5201,Bakkargarh Border,28.597288,76.870498,3769
3770,DC5199,Bakkargarh Village,28.594996,76.877501,3770
3771,U02355,Bhai Parmanand Colony,28.7103,77.2072,3771
3772,DC0056,Mukharji Nagar Tank,28.7105,77.2112,3772
3773,U03387,Mother Dairy,28.6191,77.28625,3773
3774,U02364,Panchkuian Road,28.6402,77.2067,3774
3775,U01440,Shakur Pur,28.684483,77.145283,3775
3776,U01386,Samrat Enclave,28.68525,77.14105,3776
3777,U01328,Mahindra Park,28.683383,77.13695,3777
3778,DC3947,Shakur Basti,28.683417,77.133967,3778
3779,DC3948,Rani Bagh Railway Colony,28.6839,77.12795,3779
3780,U99949,Rani Bagh,28.68405,77.126083,3780
3781,U99949S,Keshav Mahavidhyalaya,28.686854,77.120626,3781
3782,DC3949,Bhagwan Mahavir Hospital,28.687433,77.117117,3782
3783,DC3950,MTNL Saraswati Vihar / Aayuddh Bhandar,28.6881,77.11216667,3783
3785,DC4759,Nanak Heri Village,28.52099,76.986079,3785
3786,DC4757,Nanak Heri School,28.52407,76.986381,3786
3787,DC4755,Badu Sarai Village,28.52973,76.986455,3787
3788,DC4753,Kangan Heri - II,28.545251,76.987725,3788
3789,DC5401,C-D Block Jahangir Puri,28.73208,77.1707,3789
3790,DC5404,Bhalaswa Village Crossing,28.73701,77.16687,3790
3791,DC3532,Bhagini Nivedita College,28.617904,76.931464,3791
3792,DC5034,Rohini Sec 9 A Block,28.712883,77.119675,3792
3793,DC5035,Pratibha School Rohini Sec 9,28.715479,77.122004,3793
3794,DC5036,DC Chowk Rohini,28.719849,77.125879,3794
